ID,localidad,Sexo,ID_largo,fecha,movimiento,level_2,0,minutos
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,IN_VEHICLE,22,0 days 00:10:05.717000,10.083333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,IN_VEHICLE,59,0 days 00:08:27.870000,8.45
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,IN_VEHICLE,140,0 days 00:10:05.832000,10.083333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,IN_VEHICLE,133,0 days 00:14:49.194000,14.816666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,IN_VEHICLE,138,0 days 00:17:58.305000,17.966666666666665
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,121,0 days 00:06:10.359000,6.166666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,122,0 days 00:27:08.858000,27.133333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,124,0 days 00:21:29.504000,21.48333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,127,0 days 00:05:39.997000,5.65
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,129,0 days 01:08:11.919000,68.18333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,135,0 days 00:13:36.099000,13.6
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,11,0 days 00:06:47.148000,6.783333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,28,0 days 00:11:27.209000,11.45
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,37,0 days 00:26:29.206000,26.48333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,41,0 days 00:16:22.357000,16.366666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,11,0 days 00:08:52.706000,8.866666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,133,0 days 00:09:26.934000,9.433333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,134,0 days 00:06:43.453000,6.716666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,135,0 days 00:14:23.835000,14.383333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,51,0 days 00:10:49.547000,10.816666666666666
