ID,localidad,Sexo,ID_largo,fecha,movimiento,level_2,0,minutos
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1775,0 days 00:08:06.654000,8.1
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1777,0 days 00:10:08.880000,10.133333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1533,0 days 00:11:58.233000,11.966666666666669
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1536,0 days 00:06:47.997000,6.783333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1538,0 days 00:12:01.639000,12.016666666666667
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1540,0 days 00:08:25.558000,8.416666666666666
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1549,0 days 00:06:47.954000,6.783333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,3134,0 days 00:05:03.774000,5.05
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,3138,0 days 00:09:01.242000,9.016666666666667
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,3143,0 days 00:06:22.426000,6.366666666666666
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,495,0 days 00:08:22.678000,8.366666666666667
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,373,0 days 00:08:32.388000,8.533333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,386,0 days 03:18:44.703000,198.7333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,397,0 days 00:19:42.455000,19.7
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,405,0 days 00:08:09.651000,8.15
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1757,0 days 00:15:17.921000,15.283333333333331
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1762,0 days 00:05:25.932000,5.416666666666667
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1766,0 days 00:13:15.945000,13.25
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1771,0 days 02:11:45.923000,131.75
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1773,0 days 00:06:01.128000,6.016666666666667
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1779,0 days 00:11:07.082000,11.116666666666667
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1783,0 days 00:11:27.006000,11.45
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,433,0 days 00:08:16.811000,8.266666666666667
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1556,0 days 00:07:56.972000,7.933333333333334
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,1557,0 days 00:11:33.322000,11.55
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,WALKING,513,0 days 00:07:51.168000,7.85
