localidad,Sexo,movimiento,ID,fecha_inicio_viaje,tiempo_minutos
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-01,0.65
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-02,1.3833333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-02,6.233333333333333
San Cristobal,Mujeres,WALKING,870,2019-08-02,7.683333333333334
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-02,1.6333333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-02,10.116666666666667
San Cristobal,Mujeres,WALKING,870,2019-08-03,5.9
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-03,0.7833333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-10,0.5
San Cristobal,Mujeres,WALKING,552,2019-10-11,8.366666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-11,1.7333333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-12,30.433333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-12,6.283333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-13,1.6666666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-13,17.883333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-13,3.683333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-13,0.5833333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-15,10.416666666666666
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-15,35.36666666666667
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-15,7.616666666666666
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-15,5.133333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-15,4.7
San Cristobal,Mujeres,WALKING,552,2019-10-15,2.283333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-16,14.95
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-16,8.833333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-16,14.816666666666666
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-16,27.383333333333333
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-16,15.916666666666666
San Cristobal,Mujeres,WALKING,552,2019-10-16,0.7166666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-16,2.8833333333333333
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-16,18.53333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-16,3.716666666666667
San Cristobal,Mujeres,ON_BICYCLE,552,2019-10-16,3.85
San Cristobal,Mujeres,WALKING,552,2019-10-16,11.683333333333334
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-16,2.7
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-16,5.45
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-16,9.416666666666666
San Cristobal,Mujeres,WALKING,552,2019-10-16,1.6166666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-17,30.933333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-17,4.983333333333333
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,3.816666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-17,4.733333333333333
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,4.866666666666666
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,0.6
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,10.516666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-17,38.766666666666666
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,21.116666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-17,2.7333333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-17,10.4
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,5.0
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,21.15
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-17,14.25
San Cristobal,Mujeres,ON_BICYCLE,552,2019-10-17,1.6833333333333331
San Cristobal,Mujeres,WALKING,552,2019-10-17,3.5
San Cristobal,Mujeres,WALKING,552,2019-10-17,19.78333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-18,5.6
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-18,8.466666666666667
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-18,27.666666666666668
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-18,17.55
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-18,9.833333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-18,4.3
San Cristobal,Mujeres,WALKING,552,2019-10-18,1.0333333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-18,0.5
